,document_number,agency,action,due_date,
5,EO-14178,Securities and Exchange Commission,Identify all regulations guidance documents orders or other items affecting the digital asset sector,2025-02-22,,,,,
6,EO-14178,Working Group Agencies,Identify all regulations guidance documents orders or other items affecting the digital asset sector,2025-02-22,,,,,
7,EO-14178,Department of the Treasury,Submit recommendations on whether identified regulations guidance documents orders or other items should be rescinded modified or adopted in regulation,2025-03-24,,,,,
8,EO-14178,Department of Justice,Submit recommendations on whether identified regulations guidance documents orders or other items should be rescinded modified or adopted in regulation,2025-03-24,,,,,
9,EO-14178,Securities and Exchange Commission,Submit recommendations on whether identified regulations guidance documents orders or other items should be rescinded modified or adopted in regulation,2025-03-24,,,,,
10,EO-14178,Working Group Agencies,Submit recommendations on whether identified regulations guidance documents orders or other items should be rescinded modified or adopted in regulation,2025-03-24,,,,,
11,EO-14178,President's Working Group on Digital Asset Markets,Submit report recommending regulatory and legislative proposals including Federal regulatory framework for digital assets and evaluation of national digital asset stockpile,2025-07-22,,,,,
12,EO-14178,All Federal Agencies,Terminate any ongoing plans or initiatives related to the creation of a CBDC,2025-01-23,,,,,
13,EO-14178,All Federal Agencies,Refrain from undertaking any action to establish issue or promote CBDCs,Ongoing,,,,,
0,EO-14179,Assistant to the President for Science and Technology,Develop and submit to the President an AI action plan in coordination with specified officials,2025-07-22,,,,,
1,EO-14179,Special Advisor for AI and Crypto,Develop and submit to the President an AI action plan in coordination with specified officials,2025-07-22,,,,,
2,EO-14179,Assistant to the President for National Security Affairs,Develop and submit to the President an AI action plan in coordination with specified officials,2025-07-22,,,,,
3,EO-14179,Assistant to the President for Science and Technology,Review all policies and actions taken pursuant to revoked EO 14110,Immediate,,,,,
4,EO-14179,Special Advisor for AI and Crypto,Review all policies and actions taken pursuant to revoked EO 14110,Immediate,,,,,
5,EO-14179,Assistant to the President for National Security Affairs,Review all policies and actions taken pursuant to revoked EO 14110,Immediate,,,,,
6,EO-14179,Relevant Agency Heads,Suspend revise or rescind actions inconsistent with the policy in section 2,Ongoing,,,,,
7,EO-14179,Office of Management and Budget Director,Revise OMB Memoranda M-24-10 and M-24-18 as necessary,2025-03-24,,,,,
0,EO-14180,Department of Homeland Security,Appoint Council members,2025-01-24,,,,,
1,EO-14180,Department of Defense,Appoint Council members,2025-01-24,,,,,
2,EO-14180,Federal Emergency Management Agency Review Council,Hold first public meeting,2025-04-24,,,,,
3,EO-14180,Federal Emergency Management Agency Review Council,Solicit public comment,Ongoing,,,,,
4,EO-14180,Federal Emergency Management Agency Review Council,Submit report to the President,2025-10-21,,,,,
5,EO-14180,Department of Homeland Security,Provide funding and administrative support to the Council,Ongoing,,,,,
6,EO-14180,Department of Homeland Security,Perform Federal Advisory Committee Act functions,Ongoing,,,,,
7,EO-14180,Executive Departments and Agencies,Provide information to Council when requested,Ongoing,,,,,
8,EO-14180,Federal Emergency Management Agency Review Council,Terminate unless extended by the President,2026-01-24,,,,,
0,EO-14181,Department of Defense,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,,,,
1,EO-14181,Department of Justice,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,,,,
2,EO-14181,Department of Homeland Security,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,,,,
3,EO-14181,Department of Commerce,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,,,,
4,EO-14181,Department of the Interior,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,,,,
5,EO-14181,Department of Agriculture,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,,,,
6,EO-14181,Department of the Interior,Take immediate actions to override activities burdening water deliveries,Immediate,,,,,
7,EO-14181,Department of Commerce,Take immediate actions to override activities burdening water deliveries,Immediate,,,,,
8,EO-14181,Department of the Interior,Operate CVP to deliver more water and produce additional hydropower,Ongoing,,,,,
9,EO-14181,Bureau of Reclamation,Take measures to prevent state interference with water delivery operations,Ongoing,,,,,
10,EO-14181,Bureau of Reclamation,Issue new Record of Decision maximizing water deliveries,Ongoing,,,,,
11,EO-14181,Department of the Interior,Expedite action related to ESA exemptions for CVP and State Water Project,Immediate,,,,,
12,EO-14181,Department of the Interior,Review and revise regulations for ESA implementation,Immediate,,,,,
13,EO-14181,Department of the Interior,Identify water-supply and storage projects with joint ESA/NEPA responsibility,Immediate,,,,,
14,EO-14181,Department of Commerce,Identify water-supply and storage projects with joint ESA/NEPA responsibility,Immediate,,,,,
15,EO-14181,Department of the Interior,Designate federal official to coordinate NEPA and ESA compliance for water projects,Immediate,,,,,
16,EO-14181,Department of Commerce,Designate federal official to coordinate NEPA and ESA compliance for water projects,Immediate,,,,,
17,EO-14181,Department of the Interior,Identify regulatory hurdles and develop plan to address regulations burdening water projects,2025-02-23,,,,,
18,EO-14181,Department of Commerce,Identify regulatory hurdles and develop plan to address regulations burdening water projects,2025-02-23,,,,,
19,EO-14181,Office of Management and Budget,Review federal programs affecting land management and water resources,Immediate,,,,,
20,EO-14181,Department of the Interior,Report on California policies inconsistent with sound disaster prevention and response,2025-02-23,,,,,
21,EO-14181,Department of Agriculture,Report on California policies inconsistent with sound disaster prevention and response,2025-02-23,,,,,
22,EO-14181,Department of Commerce,Report on California policies inconsistent with sound disaster prevention and response,2025-02-23,,,,,
23,EO-14181,Office of Management and Budget,Recommend action regarding California compliance with federal grants and contracts,Ongoing,,,,,
24,EO-14181,Department of Housing and Urban Development,Provide Integrated Federal Housing Strategy for California wildfire survivors,Immediate,,,,,
25,EO-14181,Federal Emergency Management Agency,Provide Integrated Federal Housing Strategy for California wildfire survivors,Immediate,,,,,
26,EO-14181,Department of Defense,Develop and execute plan for bulk removal of debris in Los Angeles,2025-01-29,,,,,
27,EO-14181,Federal Emergency Management Agency,Develop and execute plan for bulk removal of debris in Los Angeles,2025-01-29,,,,,
28,EO-14181,Environmental Protection Agency,Develop and execute plan for bulk removal of debris in Los Angeles,2025-01-29,,,,,
29,EO-14181,Federal Emergency Management Agency,Implement plan for timely use of federal preparedness grants for Los Angeles,Immediate,,,,,
30,EO-14181,Department of Justice,Investigate misuse of federal preparedness grants by Los Angeles,Ongoing,,,,,
31,EO-14181,Department of Transportation,Take measures to expedite roadway clearance in North Carolina,Immediate,,,,,
32,EO-14181,Federal Emergency Management Agency,Take measures to expedite roadway clearance in North Carolina,Immediate,,,,,
33,EO-14181,Small Business Administration,Take measures to expedite roadway clearance in North Carolina,Immediate,,,,,
34,EO-14181,Department of Housing and Urban Development,Provide Integrated Federal Housing Strategy for Hurricane Helene survivors,Immediate,,,,,
35,EO-14181,Federal Emergency Management Agency,Provide Integrated Federal Housing Strategy for Hurricane Helene survivors,Immediate,,,,,
0,EO-14182,Office of Management and Budget,Promulgate guidance to heads of executive departments and agencies related to implementation of sections 1 and 2 of the order,2025-02-24,,,,,
0,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Identify resources for maximum vetting and screening of aliens,2025-02-19,,,,,
1,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Determine information needed from countries to adjudicate visa benefits,2025-02-19,,,,,
2,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Re-establish uniform baseline for screening and vetting standards,2025-02-19,,,,,
3,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Vet and screen all aliens to maximum degree possible,2025-02-19,,,,,
4,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Submit joint report identifying countries with deficient vetting information,2025-03-21,,,,,
5,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Report on nationals from identified countries who entered since January 20 2021,2025-03-21,,,,,
6,EO-14161,Homeland Security,Take immediate steps to exclude or remove aliens identified in section 2(b),Ongoing,,,,,
7,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Evaluate and adjust regulations related to inadmissibility grounds,2025-02-19,,,,,
8,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Ensure safeguards for refugee/stateless individual identification verification,2025-02-19,,,,,
9,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Evaluate all visa programs for security risks,2025-02-19,,,,,
10,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Recommend actions to protect from foreign nationals undermining constitutional rights,2025-02-19,,,,,
11,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Ensure adequate resources for offenses under 8 U.S.C. 1451,2025-02-19,,,,,
12,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Evaluate immigrant assimilation programs and recommend additional measures,2025-02-19,,,,,
13,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Recommend additional actions to protect from foreign threats,2025-02-19,,,,,
0,EO-14162,US Ambassador to the UN,Submit formal written notification of US withdrawal from Paris Agreement,2025-01-20,,,,,
1,EO-14162,US Ambassador to the UN,Submit written formal notification of US withdrawal from any agreement under UN Framework Convention on Climate Change,2025-01-20,,,,,
2,EO-14162,US Ambassador to the UN & State Department & Treasury Department,Cease or revoke any financial commitment made by US under UN Framework Convention on Climate Change,2025-01-20,,,,,
3,EO-14162,US Ambassador to the UN & State Department & Treasury Department,Submit certification report on actions taken and further actions required,2025-01-20,,,,,
4,EO-14162,Office of Management and Budget,Issue guidance for rescission of all frozen funds related to US International Climate Finance Plan,2025-01-30,,,,,
5,EO-14162,State Department,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
6,EO-14162,Treasury Department,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
7,EO-14162,Commerce Department,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
8,EO-14162,Health and Human Services Department,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
9,EO-14162,Energy Department,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
10,EO-14162,Agriculture Department,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
11,EO-14162,Environmental Protection Agency,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
12,EO-14162,US Agency for International Development,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
13,EO-14162,International Development Finance Corporation,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
14,EO-14162,Millennium Challenge Corporation,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
15,EO-14162,US Trade and Development Agency,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
16,EO-14162,Export-Import Bank,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,,,,
17,EO-14162,State Department & Commerce Department,Prioritize economic efficiency in foreign energy agreements,Ongoing,,,,,
0,EO-14163,Department of Homeland Security,Suspend decisions on applications for refugee status,2025-01-27,,,,,
1,EO-14163,"Department of State, Department of Homeland Security",Determine case-by-case refugee admissions in national interest,Ongoing,,,,,
2,EO-14163,"Department of Homeland Security, Department of Justice",Examine existing law for state/local involvement in refugee placement,2025-04-20,,,,,
3,EO-14163,"Department of Homeland Security, Department of Justice",Devise proposal to promote state/local involvement in refugee placement,2025-04-20,,,,,
4,EO-14163,"Department of State, Department of Health and Human Services",Ensure state and local consultation requirements are carried out,Ongoing,,,,,
5,EO-14163,"Department of Homeland Security, Department of State",Submit initial report on resumption of refugee admissions,2025-04-20,,,,,
6,EO-14163,"Department of Homeland Security, Department of State",Submit follow-up reports on resumption of refugee admissions,Ongoing,,,,,
0,EO-14164,Department of Justice,Pursue death penalty for all crimes of appropriate severity,Ongoing,,,,,
1,EO-14164,Department of Justice,Pursue federal jurisdiction and death penalty for murder of law-enforcement officers,Ongoing,,,,,
2,EO-14164,Department of Justice,Pursue federal jurisdiction and death penalty for capital crimes by illegal aliens,Ongoing,,,,,
3,EO-14164,Department of Justice,Encourage state attorneys general to bring state capital charges for specified crimes,Ongoing,,,,,
4,EO-14164,Department of Justice,Modify the Justice Manual based on the policy in the Executive Order,Ongoing,,,,,
5,EO-14164,Department of Justice,Evaluate imprisonment conditions for 37 commuted death sentences,Ongoing,,,,,
6,EO-14164,Department of Justice,Evaluate whether commuted offenders can be charged with state capital crimes,Ongoing,,,,,
7,EO-14164,Department of Justice,Recommend appropriate action to state/local authorities regarding commuted offenders,Ongoing,,,,,
8,EO-14164,Department of Justice,Ensure states have sufficient supply of lethal injection drugs,Ongoing,,,,,
9,EO-14164,Department of Justice,Take action on pending requests for certification under 28 U.S.C. 2265,Ongoing,,,,,
10,EO-14164,Department of Justice,Seek overruling of Supreme Court precedents limiting capital punishment,Ongoing,,,,,
11,EO-14164,Department of Justice,Prioritize public safety and prosecution of violent crime,Ongoing,,,,,
12,EO-14164,Department of Justice,Take action to dismantle transnational criminal activity,Ongoing,,,,,
13,EO-14164,Department of Justice,Encourage state/local prosecutors to adopt aligned policies on violent crime,Ongoing,,,,,
14,EO-14164,Department of Justice,Coordinate federal law enforcement with state/local enforcement,Ongoing,,,,,
0,EO-14165,Department of Defense,Deploy and construct temporary and permanent physical barriers at southern border,Ongoing,,,,,
1,EO-14165,Department of Homeland Security,Deploy and construct temporary and permanent physical barriers at southern border,Ongoing,,,,,
2,EO-14165,Department of Defense,Deploy sufficient personnel along southern border,Ongoing,,,,,
3,EO-14165,Department of Homeland Security,Deploy sufficient personnel along southern border,Ongoing,,,,,
4,EO-14165,Department of Justice,Supplement available personnel to secure southern border,Ongoing,,,,,
5,EO-14165,Department of Homeland Security,Supplement available personnel to secure southern border,Ongoing,,,,,
6,EO-14165,Department of Homeland Security,Issue new policy guidance on detention authority under INA,Ongoing,,,,,
7,EO-14165,Department of Homeland Security,Propose regulations regarding detention authority under INA,Ongoing,,,,,
8,EO-14165,Department of Homeland Security,"Terminate ""catch-and-release"" practice",Ongoing,,,,,
9,EO-14165,Department of Homeland Security,Resume Migrant Protection Protocols in all sectors along southern border,Ongoing,,,,,
10,EO-14165,Department of State,Coordinate resumption of Migrant Protection Protocols,Ongoing,,,,,
11,EO-14165,Department of Justice,Coordinate resumption of Migrant Protection Protocols,Ongoing,,,,,
12,EO-14165,Department of Homeland Security,"Cease using ""CBP One"" application for parole",Ongoing,,,,,
13,EO-14165,Department of Homeland Security,"Terminate categorical parole programs including ""Processes for Cubans Haitians Nicaraguans and Venezuelans""",Ongoing,,,,,
14,EO-14165,Department of Homeland Security,Align all southern border policies with Section 2 of the order,Ongoing,,,,,
15,EO-14165,Department of State,Facilitate additional international cooperation and agreements,Ongoing,,,,,
16,EO-14165,Department of Justice,Facilitate additional international cooperation and agreements,Ongoing,,,,,
17,EO-14165,Department of Homeland Security,Facilitate additional international cooperation and agreements,Ongoing,,,,,
18,EO-14165,Department of Justice,Fulfill DNA Fingerprint Act requirements for all detained aliens,Ongoing,,,,,
19,EO-14165,Department of Homeland Security,Fulfill DNA Fingerprint Act requirements for all detained aliens,Ongoing,,,,,
20,EO-14165,Department of Homeland Security,Use available technologies to determine validity of claimed familial relationships,Ongoing,,,,,
21,EO-14165,Department of Justice,Prioritize prosecution of border-related offenses,Ongoing,,,,,
22,EO-14165,Department of Homeland Security,Prioritize prosecution of border-related offenses,Ongoing,,,,,
23,EO-14165,Department of State,Provide recommendations on additional authorities to protect US from foreign threats and secure southern border,2025-02-03,,,,,
24,EO-14165,Department of Justice,Provide recommendations on additional authorities to protect US from foreign threats and secure southern border,2025-02-03,,,,,
25,EO-14165,Department of Health and Human Services,Provide recommendations on additional authorities to protect US from foreign threats and secure southern border,2025-02-03,,,,,
26,EO-14165,Department of Homeland Security,Provide recommendations on additional authorities to protect US from foreign threats and secure southern border,2025-02-03,,,,,
0,EO-14166,Attorney General,Refrain from enforcing the Protecting Americans from Foreign Adversary Controlled Applications Act,2025-04-05,,,,,
1,EO-14166,Attorney General,Issue written guidance implementing the non-enforcement directive,2025-01-20,,,,,
2,EO-14166,Attorney General,Issue letters to providers stating no violation occurred during specified period,2025-01-20,,,,,
3,EO-14166,Attorney General,Exercise authority to preserve Executive's exclusive enforcement authority against state/private enforcement attempts,Ongoing,,,,,
0,EO-14167,Department of Defense,Deliver to the President a revision to the Unified Command Plan assigning USNORTHCOM the mission to seal the borders and maintain sovereignty,2025-01-30,,,,,
1,EO-14167,Department of Defense,Add requirements to the Contingency Planning Guidance and Guidance for the Employment of the Force,2025-01-20,,,,,
2,EO-14167,USNORTHCOM,Submit commander's estimate to the Secretary of Defense for border security planning requirement,2025-02-19,,,,,
3,EO-14167,USNORTHCOM,Develop campaign planning for steady-state southern border security,Ongoing,,,,,
4,EO-14167,USNORTHCOM,Conduct continuous assessments of options to protect US territory from unlawful entry,Ongoing,,,,,
0,EO-14168,HHS,Provide clear guidance expanding on sex-based definitions,2025-02-19,,,,,
1,EO-14168,State,Implement changes to require government-issued identification documents accurately reflect sex,Ongoing,,,,,
2,EO-14168,Homeland Security,Implement changes to require government-issued identification documents accurately reflect sex,Ongoing,,,,,
3,EO-14168,OPM,Implement changes to require government-issued identification documents accurately reflect sex,Ongoing,,,,,
4,EO-14168,OPM,Ensure personnel records accurately report Federal employees' sex,Ongoing,,,,,
5,EO-14168,All Agencies,Remove statements/policies/forms promoting gender ideology,Ongoing,,,,,
6,EO-14168,All Agencies,Cease issuing statements/policies/forms promoting gender ideology,Ongoing,,,,,
7,EO-14168,All Agencies,Ensure forms requiring sex only list male or female options,Ongoing,,,,,
8,EO-14168,All Agencies,End Federal funding of gender ideology,Ongoing,,,,,
9,EO-14168,DOJ,Issue guidance correcting misapplication of Bostock v. Clayton County,Immediate,,,,,
10,EO-14168,DOJ,Issue guidance to protect sex-based distinctions,Immediate,,,,,
11,EO-14168,All Agencies,Assess grant conditions to ensure funds don't promote gender ideology,Ongoing,,,,,
12,EO-14168,DOJ,Ensure males are not detained in women's prisons,Ongoing,,,,,
13,EO-14168,Homeland Security,Ensure males are not detained in women's detention centers,Ongoing,,,,,
14,EO-14168,HUD,"Prepare rule to rescind ""Equal Access in Accordance with an Individual's Gender Identity"" rule",Ongoing,,,,,
15,EO-14168,HUD,Submit policy protecting women seeking single-sex rape shelters,Ongoing,,,,,
16,EO-14168,DOJ,Ensure Bureau of Prisons revises medical care policies consistent with order,Ongoing,,,,,
17,EO-14168,DOJ,Ensure no Federal funds for medical procedures to conform inmates to opposite sex,Ongoing,,,,,
18,EO-14168,All Agencies,Ensure intimate spaces are designated by sex not identity,Ongoing,,,,,
19,EO-14168,DOJ,Issue guidance on freedom to express binary nature of sex and right to single-sex spaces,Ongoing,,,,,
20,EO-14168,DOJ,Prioritize investigations/litigation to enforce identified rights and freedoms,Ongoing,,,,,
21,EO-14168,DOL,Prioritize investigations/litigation to enforce identified rights and freedoms,Ongoing,,,,,
22,EO-14168,EEOC,Prioritize investigations/litigation to enforce identified rights and freedoms,Ongoing,,,,,
23,EO-14168,White House Legislative Affairs,Present bill text to codify definitions in order,2025-02-19,,,,,
24,EO-14168,All Agencies,Submit implementation update to President through OMB,2025-05-20,,,,,
25,EO-14168,All Agencies,Rescind guidance documents inconsistent with order,Prompt,,,,,
0,EO-14170,Assistant to the President for Domestic Policy,Develop and send Federal Hiring Plan to agency heads,2025-05-20,,,,,
1,EO-14170,Office of Personnel Management,Establish clear performance metrics to evaluate hiring reforms,Ongoing,,,,,
2,EO-14170,Office of Personnel Management,Consult with agencies and stakeholders to monitor progress,Ongoing,,,,,
3,EO-14170,Agency Heads,Implement best practices for human resources function,Ongoing,,,,,
4,EO-14170,Office of Personnel Management,Request agency analysis on hiring reform metrics,Ongoing,,,,,
0,EO-14150,Department of State,Issue guidance aligning Department of State's policies with America First foreign policy,As soon as practicable,,,,,
0,EO-14151,OMB,Coordinate termination of all discriminatory programs including DEI and DEIA mandates,Ongoing,,,,,
1,EO-14151,OPM,Review and revise all existing Federal employment practices to comply with order,Ongoing,,,,,
2,EO-14151,Attorney General,Assist OPM in reviewing and revising Federal employment practices,Ongoing,,,,,
3,EO-14151,All Agencies,Terminate all DEI/DEIA and environmental justice offices and positions,2025-03-21,,,,,
4,EO-14151,All Agencies,Terminate all equity action plans and equity-related grants or contracts,2025-03-21,,,,,
5,EO-14151,All Agencies,Terminate all DEI/DEIA performance requirements for employees/contractors/grantees,2025-03-21,,,,,
6,EO-14151,All Agencies,Provide OMB with list of all DEI/DEIA positions and programs existing on November 4 2024,2025-03-21,,,,,
7,EO-14151,All Agencies,Provide OMB with list of all Federal contractors who provided DEI training,2025-03-21,,,,,
8,EO-14151,All Agencies,Provide OMB with list of all Federal grantees who received funding for DEI programs since January 20 2021,2025-03-21,,,,,
9,EO-14151,Deputy Agency Heads,Assess operational impact and cost of prior administration's DEI programs,2025-03-21,,,,,
10,EO-14151,Deputy Agency Heads,Recommend actions to align agency with policy of equal dignity and respect,2025-03-21,,,,,
11,EO-14151,Assistant to the President for Domestic Policy,Convene monthly meeting with OMB Director OPM Director and deputy agency heads,Ongoing,,,,,
12,EO-14151,Deputy Agency Heads,Report on prevalence and costs of DEI in agency programs at monthly meetings,Ongoing,,,,,
13,EO-14151,Deputy Agency Heads,Discuss barriers to compliance with order at monthly meetings,Ongoing,,,,,
14,EO-14151,Deputy Agency Heads,Monitor and track agency progress at monthly meetings,Ongoing,,,,,
0,EO-14152,Director of National Intelligence,Revoke security clearances of listed individuals in consultation with CIA Director,2025-01-20,,,,,
1,EO-14152,Director of National Intelligence,Submit report on inappropriate activity related to the letter signed by former intelligence officials,2025-04-20,,,,,
2,EO-14152,Director of National Intelligence,Submit recommendations to prevent Intelligence Community from inappropriately influencing domestic elections,2025-04-20,,,,,
3,EO-14152,Director of National Intelligence,Submit recommendations for disciplinary actions against those who engaged in inappropriate conduct,2025-04-20,,,,,
0,EO-14153,Department of the Interior,Withdraw Secretarial Order 3401 related to Arctic National Wildlife Refuge,2025-02-19,,,,,
1,EO-14153,Department of the Interior,Rescind cancellation of leases within Arctic National Wildlife Refuge,2025-02-19,,,,,
2,EO-14153,Department of the Interior,Initiate additional leasing through Coastal Plain Oil and Gas Leasing Program,2025-04-20,,,,,
3,EO-14153,Department of the Interior,Issue permits and easements for oil/gas exploration in Arctic National Wildlife Refuge,Ongoing,,,,,
4,EO-14153,Department of the Interior,Rescind final supplemental environmental impact statement for Coastal Plain Oil and Gas Leasing Program,2025-02-19,,,,,
5,EO-14153,Department of the Interior,Place temporary moratorium on activities granted by December 8 2024 record of decision,2025-02-03,,,,,
6,EO-14153,Department of the Interior,Review December 8 2024 record of decision for legal deficiencies,2025-03-21,,,,,
7,EO-14153,Department of the Interior,Reinstate 2019 final environmental impact statement for Coastal Plain Oil and Gas Leasing Program,2025-02-19,,,,,
8,EO-14153,Department of the Interior,Reinstate August 21 2020 record of decision for Coastal Plain Oil and Gas Leasing Program,2025-02-19,,,,,
9,EO-14153,Department of the Interior,Evaluate changes to Public Land Order 5150,2025-03-21,,,,,
10,EO-14153,Department of the Interior,Place temporary moratorium on activities granted by June 27 2024 Ambler Road decision,2025-02-03,,,,,
11,EO-14153,Department of the Interior,Review Ambler Road record of decision for legal deficiencies,2025-03-21,,,,,
12,EO-14153,Department of the Interior,Reinstate July 23 2020 Ambler Road Environmental Impact Statement Joint Record of Decision,2025-02-19,,,,,
13,EO-14153,Department of the Interior,Rescind BLM final rule on Management and Protection of the National Petroleum Reserve in Alaska,2025-02-19,,,,,
14,EO-14153,Department of the Interior,Rescind BLM guidance on subsistence resource values in National Petroleum Reserve in Alaska,2025-02-19,,,,,
15,EO-14153,Department of the Interior,Facilitate expedited development of King Cove to Cold Bay road corridor,Ongoing,,,,,
16,EO-14153,Department of the Interior,Place temporary moratorium on activities granted by April 25 2022 National Petroleum Reserve decision,2025-02-03,,,,,
17,EO-14153,Department of the Interior,Review April 25 2022 National Petroleum Reserve decision for legal deficiencies,2025-03-21,,,,,
18,EO-14153,Department of the Interior,Rescind BLM final rule on Management and Protection of the National Petroleum Reserve in Alaska,2025-02-19,,,,,
19,EO-14153,Department of the Interior,Rescind BLM notice on Special Areas Within the National Petroleum Reserve in Alaska,2025-02-19,,,,,
20,EO-14153,Department of the Interior,Reinstate Secretarial Order 3352 on National Petroleum Reserve-Alaska,2025-02-19,,,,,
21,EO-14153,Department of the Interior,Reinstate December 31 2020 National Petroleum Reserve in Alaska Integrated Activity Plan Record of Decision,2025-02-19,,,,,
22,EO-14153,Department of the Interior,Reinstate Public Land Orders 7899-7903 in original form,2025-02-19,,,,,
23,EO-14153,Department of the Interior,Review guidance on taking Alaska Native lands into trust,2025-02-19,,,,,
24,EO-14153,Department of the Interior,Review Public Land Orders withdrawing lands for Alaska Native Corporations,2025-02-19,,,,,
25,EO-14153,Department of the Interior,Rescind Central Yukon Record of Decision and Approved Resource Management Plan,2025-02-19,,,,,
26,EO-14153,Department of the Interior,Reimplement draft resource management plan for Central Yukon,2025-02-19,,,,,
27,EO-14153,Department of the Interior,Rescind NPS final rule on Alaska Hunting and Trapping in National Preserves,2025-02-19,,,,,
28,EO-14153,Department of the Interior,Reinstate 2020 NPS final rule on Alaska Hunting and Trapping in National Preserves,2025-02-19,,,,,
29,EO-14153,Department of the Interior,Deny request to establish indigenous sacred site in Coastal Plain of Arctic National Wildlife Refuge,2025-02-19,,,,,
30,EO-14153,Department of the Interior,Review waterways in Alaska for navigability determination,2025-03-21,,,,,
31,EO-14153,Bureau of Land Management,Provide recommendations on navigable waterways subject to equal footing doctrine,2025-04-20,,,,,
32,EO-14153,Bureau of Land Management,Prepare Recordable Disclaimers of Interest for appropriate waterways,2025-05-20,,,,,
33,EO-14153,Department of the Interior,Direct bureaus to consider Alaskan cultural significance of hunting and fishing,2025-02-19,,,,,
34,EO-14153,Department of the Interior,Conduct consultation with State fish and wildlife agencies before enacting land management plans,Ongoing,,,,,
35,EO-14153,Department of the Interior & Department of Defense,Identify authorities and resources for energy resource development and export from Alaska,2025-03-21,,,,,
36,EO-14153,Department of the Interior & Department of Defense,Submit assessment on energy resource development to the President,2025-04-20,,,,,
37,EO-14153,Department of Agriculture,Place temporary moratorium on activities authorized by January 27 2023 Roadless Area Conservation rule,2025-02-03,,,,,
38,EO-14153,Department of Agriculture,Review January 27 2023 Roadless Area Conservation rule for legal deficiencies,2025-03-21,,,,,
39,EO-14153,Department of Agriculture,Reinstate October 29 2020 Roadless Area Conservation rule,2025-02-19,,,,,
40,EO-14153,Department of the Army,Render assistance for clearing and maintenance of transportation infrastructure,Ongoing,,,,,
41,EO-14153,Department of the Army,Review agency actions that may hinder critical projects in Alaska,2025-02-19,,,,,
42,EO-14153,Department of Commerce,Review agency actions that may hinder critical projects in Alaska,2025-02-19,,,,,
43,EO-14153,All Executive Departments and Agencies,Rescind regulations inconsistent with policy to maximize Alaska resource development,2025-03-21,,,,,
44,EO-14153,All Executive Departments and Agencies,Prioritize development of Alaska's LNG potential,Ongoing,,,,,
0,EO-14154,All Agencies,Review existing regulations and actions that burden domestic energy resources,2025-02-19,,,,,
1,EO-14154,All Agencies,Develop and implement action plans to suspend/revise/rescind burdensome actions (in consultation with OMB and NEC),2025-02-19,,,,,
2,EO-14154,All Agencies,Notify Attorney General of steps taken to suspend/revise/rescind burdensome actions,2025-02-19,,,,,
3,EO-14154,Department of Interior,Submit letter to terminate American Climate Corps Memorandum of Understanding,2025-01-21,,,,,
4,EO-14154,Council on Environmental Quality,Provide guidance on implementing NEPA and propose rescinding CEQ's NEPA regulations,2025-02-19,,,,,
5,EO-14154,Council on Environmental Quality,Convene working group to coordinate revision of agency-level NEPA implementing regulations,2025-02-19,,,,,
6,EO-14154,Multiple Agencies,Undertake efforts to eliminate delays in permitting processes,Ongoing,,,,,
7,EO-14154,National Economic Council,Prepare recommendations to Congress on energy infrastructure permitting,Ongoing,,,,,
