,document_number,agency,action,due_date,document_number_bridge_blank,document_number_bridge
3,EO-14188,Department of Justice,Consider employing civil-rights enforcement authorities to combat anti-Semitism,Ongoing,,2025-02230,,,,
4,EO-14188,Department of Education,Include inventory and analysis of Title VI complaints and administrative actions related to anti-Semitism in report,2025-03-30,,2025-02230,,,,
5,EO-14188,Department of State,Include recommendations for familiarizing higher education institutions with inadmissibility grounds for alien students in report,2025-03-30,,2025-02230,,,,
6,EO-14188,Department of Education,Include recommendations for familiarizing higher education institutions with inadmissibility grounds for alien students in report,2025-03-30,,2025-02230,,,,
7,EO-14188,Department of Homeland Security,Include recommendations for familiarizing higher education institutions with inadmissibility grounds for alien students in report,2025-03-30,,2025-02230,,,,
0,EO-14189,President,Appoint Executive Director for Task Force 250,2025-01-29,,2025-02231,,,,
1,EO-14189,All Agencies,Submit reports to Task Force 250 regarding planning and activities for 250th Anniversary celebration,2025-03-01,,2025-02231,,,,
2,EO-14189,Department of Defense,Provide funding and administrative support for Task Force 250,Ongoing,,2025-02231,,,,
3,EO-14189,Assistant to the President for Domestic Policy,Recommend additional historically significant Americans for inclusion in the National Garden of American Heroes,2025-12-31,,2025-02231,,,,
4,EO-14189,Task Force 250,Coordinate planning and execution of 250th Anniversary celebration,2026-07-04,,2025-02231,,,,
5,EO-14189,Task Force 250,Coordinate agency communications with the United States Semiquincentennial Commission,Ongoing,,2025-02231,,,,
6,EO-14189,Task Force 250,Terminate operations unless extended by the President,2026-12-31,,2025-02231,,,,
7,EO-14189,Department of the Interior,Establish National Garden of American Heroes as expeditiously as possible,Ongoing,,2025-02231,,,,
0,EO-14190,Department of Education,Provide Ending Indoctrination Strategy to the President,2025-04-29,,2025-02232,,,,
1,EO-14190,Department of Defense,Provide Ending Indoctrination Strategy to the President,2025-04-29,,2025-02232,,,,
2,EO-14190,Department of Health and Human Services,Provide Ending Indoctrination Strategy to the President,2025-04-29,,2025-02232,,,,
3,EO-14190,Department of Justice,Consult on Ending Indoctrination Strategy,2025-04-29,,2025-02232,,,,
4,EO-14190,Department of Justice,Coordinate with State attorneys general and local district attorneys on enforcement actions,Ongoing,,2025-02232,,,,
5,EO-14190,White House Domestic Policy Council,Convene agency heads regarding Ending Indoctrination Strategy,Ongoing,,2025-02232,,,,
6,EO-14190,Department of Education,Establish the 1776 Commission,2025-05-29,,2025-02232,,,,
7,EO-14190,Department of Education,Designate Executive Director for 1776 Commission,2025-05-29,,2025-02232,,,,
8,EO-14190,Department of Education,Provide funding and administrative support for 1776 Commission,Ongoing,,2025-02232,,,,
9,EO-14190,1776 Commission,"Develop and implement ""Presidential 1776 Award""",Ongoing,,2025-02232,,,,
10,EO-14190,1776 Commission,Coordinate bi-weekly lectures for 250th anniversary,2026-12-31,,2025-02232,,,,
11,EO-14190,1776 Commission,Advise agencies on patriotic education at national sites,Ongoing,,2025-02232,,,,
12,EO-14190,1776 Commission,Advise Task Force 250 and Semiquincentennial Commission,Ongoing,,2025-02232,,,,
13,EO-14190,1776 Commission,Facilitate private and civic activities for 250th anniversary,Ongoing,,2025-02232,,,,
14,EO-14190,All relevant agencies,Monitor compliance with Constitution Day education requirements,Ongoing,,2025-02232,,,,
15,EO-14190,All relevant agencies,Prioritize federal resources for patriotic education programs,Ongoing,,2025-02232,,,,
0,EO-14191,Department of Education,Issue guidance on how States can use Federal formula funds to support K-12 educational choice initiatives,2025-03-30,,2025-02233,,,,
1,EO-14191,Department of Education,Include education freedom as a priority in discretionary grant programs,Ongoing,,2025-02233,,,,
2,EO-14191,Department of Labor,Submit plan identifying and evaluating relevant discretionary grant programs to expand education freedom,2025-04-29,,2025-02233,,,,
3,EO-14191,Department of Education,Submit plan identifying and evaluating relevant discretionary grant programs to expand education freedom,2025-04-29,,2025-02233,,,,
4,EO-14191,Department of Health and Human Services,Issue guidance on using block grants for families and children to expand educational choice,2025-04-29,,2025-02233,,,,
5,EO-14191,Department of Defense,Review mechanisms for military-connected families to use DoD funds for school choice and submit implementation plan for 2025-26 school year,2025-04-29,,2025-02233,,,,
6,EO-14191,Department of the Interior,Review mechanisms for BIE-eligible students to use federal funding for educational options and submit implementation plan for 2025-26 school year,2025-04-29,,2025-02233,,,,
7,EO-14191,Department of the Interior,Report on current performance of BIE schools and identify educational options in nearby areas,2025-04-29,,2025-02233,,,,
0,EO-14171,OPM,Amend Civil Service Regulations to rescind changes made by the final rule of April 9 2024 that impede Executive Order 13957,Promptly,,2025-02095,,,,
1,EO-14171,OPM,Issue guidance about additional categories of positions for Schedule Policy/Career after consultation with Executive Office of the President,2025-02-19,,2025-02095,,,,
2,EO-14171,All Executive Departments and Agencies,Review and identify existing agency actions relating to discipline and unacceptable performance policies under EO 14003,As soon as practicable,,2025-02095,,,,
3,EO-14171,All Executive Departments and Agencies,Suspend revise or rescind actions identified in the review of discipline and unacceptable performance policies,As soon as practicable,,2025-02095,,,,
4,EO-14171,OPM,Recommend to the President which positions should be placed in Schedule Policy/Career,Promptly,,2025-02095,,,,
0,EO-14173,Office of Federal Contract Compliance Programs,"Cease promoting ""diversity""",2025-01-21,,2025-02097,,,,
1,EO-14173,Office of Federal Contract Compliance Programs,"Cease holding contractors responsible for ""affirmative action""",2025-01-21,,2025-02097,,,,
2,EO-14173,Office of Federal Contract Compliance Programs,Cease allowing workforce balancing based on protected characteristics,2025-01-21,,2025-02097,,,,
3,EO-14173,All Agencies,Include anti-discrimination compliance term in every contract/grant,2025-01-21,,2025-02097,,,,
4,EO-14173,All Agencies,Include DEI certification requirement in every contract/grant,2025-01-21,,2025-02097,,,,
5,EO-14173,Office of Management and Budget,Review and revise government-wide processes and guidance,2025-01-21,,2025-02097,,,,
6,EO-14173,Office of Management and Budget,Excise DEI/DEIA references from federal acquisition procedures,2025-01-21,,2025-02097,,,,
7,EO-14173,Office of Management and Budget,Terminate all diversity and equity mandates and programs,2025-01-21,,2025-02097,,,,
8,EO-14173,Attorney General,Submit report on civil rights enforcement and DEI recommendations,2025-05-21,,2025-02097,,,,
9,EO-14173,Attorney General,Develop strategic enforcement plan for DEI compliance,2025-05-21,,2025-02097,,,,
10,EO-14173,All Agencies,Identify potential civil compliance investigations,2025-05-21,,2025-02097,,,,
11,EO-14173,Attorney General,Identify potential litigation against illegal DEI practices,2025-05-21,,2025-02097,,,,
12,EO-14173,Attorney General,Identify potential regulatory action against illegal DEI practices,2025-05-21,,2025-02097,,,,
13,EO-14173,Attorney General and Secretary of Education,Issue joint guidance on compliance with Students for Fair Admissions ruling,2025-05-21,,2025-02097,,,,
14,EO-14173,Federal Contractors,Comply with previous regulatory scheme during transition period,2025-04-21,,2025-02097,,,,
0,EO-14176,"Director of National Intelligence, Attorney General",Present a plan to the President for the full and complete release of records relating to the assassination of President John F. Kennedy,2025-02-07,,2025-02116,,,,
1,EO-14176,"Director of National Intelligence, Attorney General","Review records related to the assassinations of Senator Robert F. Kennedy and the Reverend Dr. Martin Luther King, Jr., and present a plan to the President for the full and complete release of these records",2025-03-09,,2025-02116,,,,
0,EO-14177,President,Appoint up to 24 members to PCAST,2025-01-23,,2025-02121,,,,
1,EO-14177,APST,Serve as Co-Chair of PCAST,Ongoing,,2025-02121,,,,
2,EO-14177,Special Advisor for AI & Crypto,Serve as Co-Chair of PCAST,Ongoing,,2025-02121,,,,
3,EO-14177,PCAST Co-Chairs,Designate up to two Vice Chairs from non-Federal members,Ongoing,,2025-02121,,,,
4,EO-14177,PCAST,Meet regularly to advise the President on science and technology matters,Ongoing,,2025-02121,,,,
5,EO-14177,PCAST,Respond to requests from the President or Co-Chairs,Ongoing,,2025-02121,,,,
6,EO-14177,PCAST,Solicit information from stakeholders,Ongoing,,2025-02121,,,,
7,EO-14177,PCAST,Serve as President's Innovation and Technology Advisory Committee,Ongoing,,2025-02121,,,,
8,EO-14177,PCAST,Serve as National Nanotechnology Advisory Panel,Ongoing,,2025-02121,,,,
9,EO-14177,PCAST,Provide advice to the National Science and Technology Council,Ongoing,,2025-02121,,,,
10,EO-14177,Executive Departments and Agencies,Provide information to PCAST when requested,Ongoing,,2025-02121,,,,
11,EO-14177,Department of Energy,Provide funding and administrative support for PCAST,Ongoing,,2025-02121,,,,
12,EO-14177,Secretary of Energy,Perform functions under Federal Advisory Committee Act for PCAST,Ongoing,,2025-02121,,,,
13,EO-14177,PCAST,Terminate unless extended by the President,2027-01-23,,2025-02121,,,,
0,EO-14178,Department of the Treasury,"Revoke the Department of the Treasury's ""Framework for International Engagement on Digital Assets""",2025-01-23,,2025-02123,,,,
1,EO-14178,Department of the Treasury,Rescind all policies directives and guidance issued pursuant to Executive Order 14067 and the Treasury Framework,2025-01-23,,2025-02123,,,,
2,EO-14178,Department of the Treasury,Take all appropriate measures to ensure compliance with the policies in this order,Ongoing,,2025-02123,,,,
3,EO-14178,Department of the Treasury,Identify all regulations guidance documents orders or other items affecting the digital asset sector,2025-02-22,,2025-02123,,,,
4,EO-14178,Department of Justice,Identify all regulations guidance documents orders or other items affecting the digital asset sector,2025-02-22,,2025-02123,,,,
5,EO-14178,Securities and Exchange Commission,Identify all regulations guidance documents orders or other items affecting the digital asset sector,2025-02-22,,2025-02123,,,,
6,EO-14178,Working Group Agencies,Identify all regulations guidance documents orders or other items affecting the digital asset sector,2025-02-22,,2025-02123,,,,
7,EO-14178,Department of the Treasury,Submit recommendations on whether identified regulations guidance documents orders or other items should be rescinded modified or adopted in regulation,2025-03-24,,2025-02123,,,,
8,EO-14178,Department of Justice,Submit recommendations on whether identified regulations guidance documents orders or other items should be rescinded modified or adopted in regulation,2025-03-24,,2025-02123,,,,
9,EO-14178,Securities and Exchange Commission,Submit recommendations on whether identified regulations guidance documents orders or other items should be rescinded modified or adopted in regulation,2025-03-24,,2025-02123,,,,
10,EO-14178,Working Group Agencies,Submit recommendations on whether identified regulations guidance documents orders or other items should be rescinded modified or adopted in regulation,2025-03-24,,2025-02123,,,,
11,EO-14178,President's Working Group on Digital Asset Markets,Submit report recommending regulatory and legislative proposals including Federal regulatory framework for digital assets and evaluation of national digital asset stockpile,2025-07-22,,2025-02123,,,,
12,EO-14178,All Federal Agencies,Terminate any ongoing plans or initiatives related to the creation of a CBDC,2025-01-23,,2025-02123,,,,
13,EO-14178,All Federal Agencies,Refrain from undertaking any action to establish issue or promote CBDCs,Ongoing,,2025-02123,,,,
0,EO-14179,Assistant to the President for Science and Technology & Special Advisor for AI and Crypto & Assistant to the President for National Security Affairs,Develop and submit to the President an action plan to achieve AI leadership policy,2025-07-22,,2025-02172,,,,
1,EO-14179,Assistant to the President for Science and Technology & Special Advisor for AI and Crypto & Assistant to the President for National Security Affairs,Review all policies and actions taken pursuant to revoked Executive Order 14110,Ongoing,,2025-02172,,,,
2,EO-14179,Relevant Agency Heads,Suspend revise or rescind actions inconsistent with the policy,Ongoing,,2025-02172,,,,
3,EO-14179,Office of Management and Budget Director,Revise OMB Memoranda M-24-10 and M-24-18 to align with AI leadership policy,2025-03-24,,2025-02172,,,,
0,EO-14180,Department of Homeland Security,Appoint Council members,2025-01-24,,2025-02173,,,,
1,EO-14180,Department of Defense,Appoint Council members,2025-01-24,,2025-02173,,,,
2,EO-14180,Federal Emergency Management Agency Review Council,Hold first public meeting,2025-04-24,,2025-02173,,,,
3,EO-14180,Federal Emergency Management Agency Review Council,Solicit information from stakeholders,Ongoing,,2025-02173,,,,
4,EO-14180,Federal Emergency Management Agency Review Council,Solicit public comment,Ongoing,,2025-02173,,,,
5,EO-14180,Federal Emergency Management Agency Review Council,Submit report to the President,2025-10-21,,2025-02173,,,,
6,EO-14180,Department of Homeland Security,Provide funding and administrative support to the Council,Ongoing,,2025-02173,,,,
7,EO-14180,Executive Departments and Agencies,Provide information to Council when requested,Ongoing,,2025-02173,,,,
8,EO-14180,Secretary of Homeland Security,Perform Federal Advisory Committee Act functions,Ongoing,,2025-02173,,,,
9,EO-14180,Federal Emergency Management Agency Review Council,Terminate unless extended by the President,2026-01-24,,2025-02173,,,,
0,EO-14181,Department of Defense,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,2025-02174,,,,
1,EO-14181,Department of Justice,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,2025-02174,,,,
2,EO-14181,Department of Homeland Security,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,2025-02174,,,,
3,EO-14181,Department of Commerce,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,2025-02174,,,,
4,EO-14181,Department of the Interior,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,2025-02174,,,,
5,EO-14181,Department of Agriculture,Report on authorities available to ensure infrastructure for fighting wildfires in Southern California,2025-02-08,,2025-02174,,,,
6,EO-14181,Department of the Interior,Take immediate actions to override activities burdening water deliveries,Immediate,,2025-02174,,,,
7,EO-14181,Department of Commerce,Take immediate actions to override activities burdening water deliveries,Immediate,,2025-02174,,,,
8,EO-14181,Department of the Interior,Operate CVP to deliver more water and produce additional hydropower,Ongoing,,2025-02174,,,,
9,EO-14181,Bureau of Reclamation,Take measures to prevent state interference with water delivery operations,Ongoing,,2025-02174,,,,
10,EO-14181,Bureau of Reclamation,Issue new Record of Decision maximizing water deliveries,Ongoing,,2025-02174,,,,
11,EO-14181,Department of the Interior,Expedite action related to ESA exemptions for CVP and State Water Project,Ongoing,,2025-02174,,,,
12,EO-14181,Department of the Interior,Review and revise regulations for ESA implementation,Ongoing,,2025-02174,,,,
13,EO-14181,Department of the Interior,Identify water-supply and storage projects with joint ESA/NEPA responsibility,Ongoing,,2025-02174,,,,
14,EO-14181,Department of Commerce,Identify water-supply and storage projects with joint ESA/NEPA responsibility,Ongoing,,2025-02174,,,,
15,EO-14181,Department of the Interior,Designate federal official to coordinate NEPA and ESA compliance for water projects,Ongoing,,2025-02174,,,,
16,EO-14181,Department of Commerce,Designate federal official to coordinate NEPA and ESA compliance for water projects,Ongoing,,2025-02174,,,,
17,EO-14181,Department of the Interior,Identify regulatory hurdles and develop plan to address regulations burdening water projects,2025-02-23,,2025-02174,,,,
18,EO-14181,Department of Commerce,Identify regulatory hurdles and develop plan to address regulations burdening water projects,2025-02-23,,2025-02174,,,,
19,EO-14181,Office of Management and Budget,Review federal programs affecting land management and water resources,Ongoing,,2025-02174,,,,
20,EO-14181,Department of the Interior,Report on California policies inconsistent with sound disaster prevention and response,2025-02-23,,2025-02174,,,,
21,EO-14181,Department of Agriculture,Report on California policies inconsistent with sound disaster prevention and response,2025-02-23,,2025-02174,,,,
22,EO-14181,Department of Commerce,Report on California policies inconsistent with sound disaster prevention and response,2025-02-23,,2025-02174,,,,
23,EO-14181,Office of Management and Budget,Recommend action regarding California compliance with federal grants and contracts,Ongoing,,2025-02174,,,,
24,EO-14181,Department of Housing and Urban Development,Provide Integrated Federal Housing Strategy for California wildfire survivors,Immediate,,2025-02174,,,,
25,EO-14181,Department of Homeland Security,Provide Integrated Federal Housing Strategy for California wildfire survivors,Immediate,,2025-02174,,,,
26,EO-14181,Department of Defense,Develop plan for bulk removal of debris from Los Angeles wildfires,2025-01-29,,2025-02174,,,,
27,EO-14181,Department of Homeland Security,Develop plan for bulk removal of debris from Los Angeles wildfires,2025-01-29,,2025-02174,,,,
28,EO-14181,Environmental Protection Agency,Develop plan for bulk removal of debris from Los Angeles wildfires,2025-01-29,,2025-02174,,,,
29,EO-14181,Department of Homeland Security,Implement plan for timely use of Federal preparedness grants for Los Angeles,Immediate,,2025-02174,,,,
30,EO-14181,Department of Justice,Investigate misuse of preparedness grants by Los Angeles,Ongoing,,2025-02174,,,,
31,EO-14181,Department of Transportation,Take measures to expedite roadway clearance in North Carolina,Immediate,,2025-02174,,,,
32,EO-14181,Department of Homeland Security,Take measures to expedite roadway clearance in North Carolina,Immediate,,2025-02174,,,,
33,EO-14181,Small Business Administration,Take measures to expedite roadway clearance in North Carolina,Immediate,,2025-02174,,,,
34,EO-14181,Department of Housing and Urban Development,Provide Integrated Federal Housing Strategy for Hurricane Helene survivors,Immediate,,2025-02174,,,,
35,EO-14181,Department of Homeland Security,Provide Integrated Federal Housing Strategy for Hurricane Helene survivors,Immediate,,2025-02174,,,,
0,EO-14182,Office of Management and Budget,Promulgate guidance to heads of executive departments and agencies related to implementation of sections 1 and 2 of the order,2025-02-24,,2025-02175,,,,
0,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Identify resources for maximum vetting and screening of aliens,Ongoing,,2025-02009,,,,
1,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Determine information needed from countries to adjudicate visa benefits,Ongoing,,2025-02009,,,,
2,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Re-establish uniform baseline for screening and vetting standards,Ongoing,,2025-02009,,,,
3,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Vet and screen all aliens to maximum degree possible,Ongoing,,2025-02009,,,,
4,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Submit report identifying countries with deficient vetting information,2025-03-21,,2025-02009,,,,
5,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Submit report on nationals from identified countries who entered since January 20 2021,2025-03-21,,2025-02009,,,,
6,EO-14161,Homeland Security,Take immediate steps to exclude or remove aliens identified under section 2(b),Ongoing,,2025-02009,,,,
7,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Evaluate and adjust regulations related to inadmissibility grounds,2025-02-19,,2025-02009,,,,
8,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Ensure safeguards for refugee/stateless individual identification verification,2025-02-19,,2025-02009,,,,
9,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Evaluate all visa programs for security risks,2025-02-19,,2025-02009,,,,
10,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Recommend actions to protect from foreign nationals undermining constitutional rights,2025-02-19,,2025-02009,,,,
11,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Ensure adequate resources for offenses under 8 U.S.C. 1451,2025-02-19,,2025-02009,,,,
12,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Evaluate adequacy of immigrant assimilation programs,2025-02-19,,2025-02009,,,,
13,EO-14161,State Department;Attorney General;Homeland Security;Director of National Intelligence,Recommend additional actions to protect from foreign threats,2025-02-19,,2025-02009,,,,
0,EO-14162,US Ambassador to the United Nations,Submit formal written notification of US withdrawal from Paris Agreement,2025-01-20,,2025-02010,,,,
1,EO-14162,US Ambassador to the United Nations,Submit written formal notification of US withdrawal from any agreement under UN Framework Convention on Climate Change,2025-01-20,,2025-02010,,,,
2,EO-14162,US Ambassador to the United Nations & Secretary of State & Secretary of the Treasury,Cease or revoke any financial commitment made by US under UN Framework Convention on Climate Change,2025-01-20,,2025-02010,,,,
3,EO-14162,US Ambassador to the United Nations & Secretary of State & Secretary of the Treasury,Submit certification report on actions taken and further actions required,2025-01-20,,2025-02010,,,,
4,EO-14162,Office of Management and Budget,Issue guidance for rescission of all frozen funds from U.S. International Climate Finance Plan,2025-01-30,,2025-02010,,,,
5,EO-14162,Secretary of State,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
6,EO-14162,Secretary of the Treasury,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
7,EO-14162,Secretary of Commerce,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
8,EO-14162,Secretary of Health and Human Services,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
9,EO-14162,Secretary of Energy,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
10,EO-14162,Secretary of Agriculture,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
11,EO-14162,Administrator of the Environmental Protection Agency,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
12,EO-14162,Administrator of the U.S. Agency for International Development,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
13,EO-14162,Chief Executive Officer of the International Development Finance Corporation,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
14,EO-14162,Chief Executive Officer of the Millennium Challenge Corporation,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
15,EO-14162,Director of the U.S. Trade and Development Agency,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
16,EO-14162,President of the Export-Import Bank,Submit report on actions to revoke policies implemented for International Climate Finance Plan,2025-02-19,,2025-02010,,,,
17,EO-14162,Secretary of State & Secretary of Commerce,Prioritize economic efficiency in foreign energy agreements,Ongoing,,2025-02010,,,,
0,EO-14163,Department of Homeland Security,Suspend decisions on applications for refugee status,2025-01-27,,2025-02011,,,,
1,EO-14163,"Department of State, Department of Homeland Security",Determine case-by-case refugee admissions in national interest,Ongoing,,2025-02011,,,,
2,EO-14163,"Department of Homeland Security, Department of Justice",Examine existing law for state/local involvement in refugee placement,2025-04-20,,2025-02011,,,,
3,EO-14163,"Department of Homeland Security, Department of Justice",Devise proposal to promote state/local involvement in refugee placement,2025-04-20,,2025-02011,,,,
4,EO-14163,"Department of State, Department of Health and Human Services",Ensure state and local consultation requirements are carried out,Ongoing,,2025-02011,,,,
5,EO-14163,"Department of Homeland Security, Department of State",Submit initial report on resumption of refugee admissions,2025-04-20,,2025-02011,,,,
6,EO-14163,"Department of Homeland Security, Department of State",Submit follow-up reports on resumption of refugee admissions,Ongoing,,2025-02011,,,,
0,EO-14164,Department of Justice,Pursue death penalty for all crimes of appropriate severity,Ongoing,,2025-02012,,,,
1,EO-14164,Department of Justice,Pursue federal jurisdiction and death penalty for murder of law-enforcement officers,Ongoing,,2025-02012,,,,
2,EO-14164,Department of Justice,Pursue federal jurisdiction and death penalty for capital crimes by illegal aliens,Ongoing,,2025-02012,,,,
3,EO-14164,Department of Justice,Encourage state attorneys general to bring state capital charges for specified crimes,Ongoing,,2025-02012,,,,
4,EO-14164,Department of Justice,Modify the Justice Manual based on the policy in the Executive Order,Ongoing,,2025-02012,,,,
5,EO-14164,Department of Justice,Evaluate imprisonment conditions for 37 commuted death row inmates,Ongoing,,2025-02012,,,,
6,EO-14164,Department of Justice,Evaluate whether commuted inmates can be charged with state capital crimes,Ongoing,,2025-02012,,,,
7,EO-14164,Department of Justice,Recommend appropriate action to state/local authorities regarding commuted inmates,Ongoing,,2025-02012,,,,
8,EO-14164,Department of Justice,Ensure states have sufficient supply of lethal injection drugs,Ongoing,,2025-02012,,,,
9,EO-14164,Department of Justice,Take action on pending requests for certification under 28 U.S.C. 2265,Ongoing,,2025-02012,,,,
10,EO-14164,Department of Justice,Seek overruling of Supreme Court precedents limiting capital punishment,Ongoing,,2025-02012,,,,
11,EO-14164,Department of Justice,Prioritize public safety and prosecution of violent crime,Ongoing,,2025-02012,,,,
12,EO-14164,Department of Justice,Take action to dismantle transnational criminal activity,Ongoing,,2025-02012,,,,
13,EO-14164,Department of Justice,Encourage state/local prosecutors to adopt aligned policies on violent crime,Ongoing,,2025-02012,,,,
14,EO-14164,Department of Justice,Coordinate federal law enforcement with state/local agencies,Ongoing,,2025-02012,,,,
0,EO-14165,Department of Defense,Deploy and construct temporary and permanent physical barriers at southern border,Ongoing,,2025-02015,,,,
1,EO-14165,Department of Homeland Security,Deploy and construct temporary and permanent physical barriers at southern border,Ongoing,,2025-02015,,,,
2,EO-14165,Department of Defense,Deploy sufficient personnel along southern border,Ongoing,,2025-02015,,,,
3,EO-14165,Department of Homeland Security,Deploy sufficient personnel along southern border,Ongoing,,2025-02015,,,,
4,EO-14165,Department of Justice,Supplement available personnel to secure southern border,Ongoing,,2025-02015,,,,
5,EO-14165,Department of Homeland Security,Supplement available personnel to secure southern border,Ongoing,,2025-02015,,,,
6,EO-14165,Department of Homeland Security,Issue new policy guidance on detention authority under INA,Ongoing,,2025-02015,,,,
7,EO-14165,Department of Homeland Security,Propose regulations regarding detention authority under INA,Ongoing,,2025-02015,,,,
8,EO-14165,Department of Homeland Security,"Terminate ""catch-and-release"" practice",Ongoing,,2025-02015,,,,
9,EO-14165,Department of Homeland Security,Resume Migrant Protection Protocols in all sectors along southern border,Ongoing,,2025-02015,,,,
10,EO-14165,Department of State,Coordinate resumption of Migrant Protection Protocols,Ongoing,,2025-02015,,,,
11,EO-14165,Department of Justice,Coordinate resumption of Migrant Protection Protocols,Ongoing,,2025-02015,,,,
12,EO-14165,Department of Homeland Security,"Cease using ""CBP One"" application for parole",Ongoing,,2025-02015,,,,
13,EO-14165,Department of Homeland Security,"Terminate categorical parole programs including ""Processes for Cubans Haitians Nicaraguans and Venezuelans""",Ongoing,,2025-02015,,,,
14,EO-14165,Department of Homeland Security,Align all southern border policies with Section 2 of the order,Ongoing,,2025-02015,,,,
15,EO-14165,Department of State,Facilitate additional international cooperation and agreements,Ongoing,,2025-02015,,,,
16,EO-14165,Department of Justice,Facilitate additional international cooperation and agreements,Ongoing,,2025-02015,,,,
17,EO-14165,Department of Homeland Security,Facilitate additional international cooperation and agreements,Ongoing,,2025-02015,,,,
18,EO-14165,Department of Justice,Fulfill DNA Fingerprint Act requirements for all detained aliens,Ongoing,,2025-02015,,,,
19,EO-14165,Department of Homeland Security,Fulfill DNA Fingerprint Act requirements for all detained aliens,Ongoing,,2025-02015,,,,
20,EO-14165,Department of Homeland Security,Use available technologies to determine validity of claimed familial relationships,Ongoing,,2025-02015,,,,
21,EO-14165,Department of Justice,Prioritize prosecution of border-related offenses,Ongoing,,2025-02015,,,,
22,EO-14165,Department of Homeland Security,Prioritize prosecution of border-related offenses,Ongoing,,2025-02015,,,,
23,EO-14165,Department of State,Provide recommendations on additional authorities to protect US from foreign threats and secure southern border,2025-02-03,,2025-02015,,,,
24,EO-14165,Department of Justice,Provide recommendations on additional authorities to protect US from foreign threats and secure southern border,2025-02-03,,2025-02015,,,,
25,EO-14165,Department of Health and Human Services,Provide recommendations on additional authorities to protect US from foreign threats and secure southern border,2025-02-03,,2025-02015,,,,
26,EO-14165,Department of Homeland Security,Provide recommendations on additional authorities to protect US from foreign threats and secure southern border,2025-02-03,,2025-02015,,,,
0,EO-14166,Attorney General,Refrain from enforcing the Protecting Americans from Foreign Adversary Controlled Applications Act,2025-04-05,,2025-02087,,,,
1,EO-14166,Attorney General,Issue written guidance implementing the non-enforcement directive,2025-01-20,,2025-02087,,,,
2,EO-14166,Attorney General,Issue letters to providers stating no violation occurred during specified period,2025-01-20,,2025-02087,,,,
3,EO-14166,Attorney General,Exercise authority to preserve Executive's exclusive enforcement authority against state/private enforcement attempts,Ongoing,,2025-02087,,,,
0,EO-14167,Department of Defense,Deliver to the President a revision to the Unified Command Plan that assigns USNORTHCOM the mission to seal the borders and maintain sovereignty,2025-01-30,,2025-02089,,,,
1,EO-14167,Department of Defense,Add requirements to the Contingency Planning Guidance and Guidance for the Employment of the Force,2025-01-20,,2025-02089,,,,
2,EO-14167,USNORTHCOM,Submit commander's estimate to the Secretary of Defense for Level 3 planning requirement,2025-02-19,,2025-02089,,,,
3,EO-14167,USNORTHCOM,Develop campaign planning for steady-state southern border security,Ongoing,,2025-02089,,,,
4,EO-14167,USNORTHCOM,Conduct continuous assessments of options to protect US territory from unlawful entry,Ongoing,,2025-02089,,,,
0,EO-14168,HHS,Provide clear guidance expanding on sex-based definitions,2025-02-19,,2025-02090,,,,
1,EO-14168,State,Implement changes to require government-issued identification documents accurately reflect sex,Ongoing,,2025-02090,,,,
2,EO-14168,Homeland Security,Implement changes to require government-issued identification documents accurately reflect sex,Ongoing,,2025-02090,,,,
